id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14301120,Appartment on border of busy city centre,12675765,Robbert,,Westerpark,52.383012508713975,4.876294374041167,Entire home/apt,95,2,7,2016-11-18,0.24,1,59
14308541,Light and spacious 2 bedroom apt in Adam West,37815846,Milou,,Bos en Lommer,52.37442683731445,4.837274969924887,Entire home/apt,158,2,5,2017-06-04,0.17,1,0
14308965,"Cozy appartment, great location",19204216,Tessa,,De Baarsjes - Oud-West,52.36942517068469,4.865568019185363,Entire home/apt,108,2,16,2018-04-10,0.58,1,0
14309046,Chez Eric - Stay inspired close to vondelpark!,31168044,Eric,,De Baarsjes - Oud-West,52.360034164310015,4.8639819747329405,Shared room,45,2,116,2018-12-09,3.91,2,12
14309260,"Stylish, bright & modern @Trendy area ""The East""",87452462,Martijn,,Oud-Oost,52.35571452933411,4.917102694360962,Entire home/apt,99,4,19,2018-03-28,0.70,1,0
14310652,Cozy design Apartment 10 minutes from Center,3151196,Lieselot,,Bos en Lommer,52.376349892454016,4.847494705417036,Entire home/apt,150,4,6,2017-06-26,0.28,1,0
14310766,Cosy stylish apartment in Amsterdam (pijp),2762699,Linda,,De Pijp - Rivierenbuurt,52.35586964459869,4.890609619603559,Entire home/apt,250,1,16,2018-08-06,0.55,1,12
14310818,Much more than a single room,24705826,Jean,,Centrum-Oost,52.36789831518979,4.917335691549749,Private room,195,3,2,2017-04-18,0.07,1,357
14311044,Lovely (perfectly located) apartment with garden,13329057,Gijs,,De Pijp - Rivierenbuurt,52.35035205860838,4.895369875971975,Entire home/apt,165,3,28,2018-07-09,0.96,2,0
14311358,HISTORIC HOUSE IN VILLAGE VERY CLOSE TO AMSTERDAM!,87477153,Tjade,,De Baarsjes - Oud-West,52.36103720552319,4.875157315578208,Entire home/apt,149,3,8,2018-08-27,0.28,1,2
14311377,Amazing(110m2) 2 BEDROOM HOUSE next to CITY CENTER,1464510,Michiel And Jane,,Oostelijk Havengebied - Indische Buurt,52.37311436898423,4.934389311885438,Entire home/apt,150,2,11,2017-09-04,0.37,104,0
14313251,Das perfekte Haus in Amsterdam,68580274,Tris,,Geuzenveld - Slotermeer,52.38195922726386,4.792384702979339,Entire home/apt,124,1,122,2018-12-29,4.14,1,166
14313916,Cosy appartment with balconies,16390619,Saskia,,Bos en Lommer,52.37907925254294,4.851180422539948,Entire home/apt,90,4,13,2018-08-18,0.44,1,0
14314114,Cozy studio in Eastern Amsterdam,5064519,Joeri,,Watergraafsmeer,52.33963219922031,4.919792081261889,Entire home/apt,100,4,21,2017-10-01,0.71,1,0
14314825,Stylish 75m2 apartment in fancy South,1657443,Hadewych,,Zuid,52.343468450532804,4.857493049731464,Entire home/apt,100,2,8,2018-11-04,0.28,1,0
14315479,A place called home,87306414,Dick,,Bos en Lommer,52.3785821923625,4.858346907986253,Entire home/apt,150,3,13,2019-01-04,0.44,1,69
14315822,Lovely new studio at the canel,9289471,Rosanne,,Centrum-West,52.37760124491578,4.894930943606391,Entire home/apt,156,3,25,2018-11-26,0.86,1,7
14316014,"Best Location, Stunning Bed and Breakfast",50892346,Jorge,,Centrum-West,52.37484795153523,4.8909198792584405,Private room,110,2,8,2018-10-14,0.27,5,136
14317896,Sunny appartment with 2 bikes and balconies,24488021,Elise & Hugo,,Bos en Lommer,52.376705752047556,4.840220212895448,Entire home/apt,89,2,2,2016-10-08,0.07,1,0
14317903,Private room close metro (room 1)  Just Renovated,73937898,Anderson,,Bijlmer-Centrum,52.31765933599314,4.9562682476724165,Private room,55,3,176,2018-10-10,5.97,3,52
14318458,"Hot Spot, Fascinating Bed and Breakfast",50892346,Jorge,,Centrum-West,52.37456428840407,4.891447193525175,Private room,110,2,16,2018-11-19,0.54,5,218
14318999,Lovely apartment near Westerpark in 'West',87575527,Lilach,,Westerpark,52.3810430914602,4.869870297307419,Entire home/apt,120,2,7,2016-10-16,0.24,1,0
14324526,"Cosy, retro apartment in Amsterdam",4645670,Yvette,,Westerpark,52.389637003658365,4.879579979834038,Entire home/apt,130,2,28,2018-07-14,0.95,1,0
14324738,Bright & Spacious Apt in Old-West | BALCONY,65859990,Martijn,,De Baarsjes - Oud-West,52.36884994704967,4.87209275913043,Entire home/apt,175,2,24,2018-04-02,0.91,210,0
14325757,Suite 2 Stay - studio White Zen - canal area,3788673,Laurens En Petra,,Centrum-Oost,52.35995779736702,4.895817414867761,Private room,125,3,92,2018-12-25,3.15,2,26
14326160,Stylish Riverside Suite in City Center,32968485,Thijs & BingLie,,Centrum-Oost,52.36762231035865,4.902001642632766,Private room,150,3,27,2017-09-30,0.92,1,0
14326944,Clean room in lively neighbourhood,45249664,Laurens,,Oostelijk Havengebied - Indische Buurt,52.36264579169246,4.935782205216283,Private room,55,3,30,2018-04-22,1.06,1,0
14327200,"1 p  room, use of garden, kitchen and bathroom",44175289,Catherine,,De Pijp - Rivierenbuurt,52.34349527261319,4.901863442686189,Private room,74,2,30,2018-10-21,1.04,3,80
14327792,Stunning Apartment in Amsterdam-East | BALCONY,87677704,Birgit,,Oud-Oost,52.35011504333556,4.912356986903328,Entire home/apt,100,2,23,2017-09-11,0.80,1,0
14327813,Design appartment in Bolo,87680380,Sjoukje,,Bos en Lommer,52.38186546732735,4.848979292946796,Entire home/apt,100,2,12,2017-10-23,0.42,1,0
14328121,Spacious Apt in center of Amsterdam,28852202,Maarten,,Centrum-West,52.38082349703341,4.892261275971143,Entire home/apt,136,2,7,2017-10-24,0.25,1,0
14330235,Bright apartment center Amsterdam + garden!,87706345,Karen,,De Baarsjes - Oud-West,52.35747675575437,4.8592240532663125,Entire home/apt,157,5,13,2018-08-08,0.44,1,105
14330884,Quiet central appartment with canal view,87714581,Lara,,Westerpark,52.37922523975501,4.874056044658473,Entire home/apt,84,7,3,2016-12-09,0.11,1,0
14331119,Apt w/ garden & BBQ (nxt to city ctr and jordaan),20448098,Koen,,Westerpark,52.3810242145725,4.868957859801283,Entire home/apt,150,1,15,2017-05-14,0.53,1,0
14331456,Quited and clean apartment in center of Amsterdam.,72922086,Manon,,De Baarsjes - Oud-West,52.37361124990405,4.8604610592156225,Entire home/apt,200,2,4,2019-01-01,0.13,1,0
14331668,Lake view apartment near city center. easy access,87723283,Tanya,,Osdorp,52.35813596980981,4.807316693919947,Entire home/apt,109,2,7,2017-05-15,0.28,1,0
14333038,Design appartment in Amsterdam Centrum (Jordaan) !,27797024,Anouk,,Centrum-West,52.369834406166824,4.879003327653541,Entire home/apt,160,4,32,2018-06-24,1.12,1,0
14335768,Your home away from home,11353333,Douwe,,Oud-Noord,52.385556349356385,4.9169143752458435,Entire home/apt,78,2,15,2017-01-12,0.54,1,0
14337065,Habitacion privada en amsterdam,87787311,Diana,,Bos en Lommer,52.37934110467322,4.838801810869484,Private room,60,1,114,2018-11-25,3.83,1,199
14337267,Cozy apartment close to the city enter,8080913,Loredana,,Westerpark,52.38034779685972,4.869699993101909,Entire home/apt,85,5,1,2017-12-12,0.08,1,0
14339440,Guest room 15 mins away from Centraal by bus/ bike,50799724,Xuhui,,Noord-West,52.40431658419109,4.909595046086737,Private room,59,1,211,2018-12-22,7.13,2,268
14343204,Houseboat Amsterdam City Centre,82812635,Hans En Fonteyn,,Centrum-West,52.38760664917668,4.891514044092205,Entire home/apt,320,3,35,2018-10-23,1.20,1,39
14345727,Cozy apartment in the Jordaan with canalview,27154141,Silver,,Centrum-West,52.380879430757716,4.886793998716295,Entire home/apt,250,4,15,2017-07-08,0.53,1,28
14346556,"Bright, bohemian apartment with roof terrace!",5044001,Anna,,De Baarsjes - Oud-West,52.37035946410649,4.8495498581362995,Entire home/apt,149,2,18,2017-07-01,0.63,1,0
14346940,Spacious loft appartment in Amsterdam de Pijp,24188670,Gert,,De Pijp - Rivierenbuurt,52.35698020481323,4.893496726310398,Entire home/apt,350,3,34,2018-10-21,1.25,1,344
14347197,Cozy boat Amsterdam North,10036489,Zaida,,Oud-Noord,52.40072261654489,4.900919950444994,Entire home/apt,60,2,3,2016-10-03,0.10,1,0
14348158,Industrial loft  on edge Jordaan/Prinseneiland,20644650,Richard,,Centrum-West,52.38683079352444,4.884777624931733,Entire home/apt,935,2,37,2018-10-07,1.29,1,364
14349721,LOVELY apt. located west area!,87871054,Wouter,,Bos en Lommer,52.37860192411885,4.853147259414994,Entire home/apt,70,2,24,2018-09-16,0.84,6,12
14351181,Lovely room in creative house!,13175294,Bibi,,De Baarsjes - Oud-West,52.37064823274606,4.859999532364734,Private room,50,3,11,2018-03-25,0.43,1,0
14353532,Francesco's flat,38499430,Francesco,,Geuzenveld - Slotermeer,52.377923341222214,4.801977337608751,Entire home/apt,143,4,6,2018-07-02,0.21,2,0
14355043,Tasteful apartment with terrace at the Vondelpark,87789252,Annelies,,Zuid,52.35644361004932,4.856016540500564,Entire home/apt,135,3,13,2018-08-30,0.45,1,0
14355096,140 m2 House Loft feeling w/ 100m2 garden south,5751587,Trix,,De Pijp - Rivierenbuurt,52.34701037246081,4.89375816345021,Entire home/apt,295,3,0,,,1,364
14355447,Nice double story appartment,78661445,Fraas,,Noord-Oost,52.398403789431136,4.929351093035154,Entire home/apt,179,2,49,2018-06-18,1.65,1,12
14357605,Studio apartment near Central Station,2613141,Carlos,,Oud-Noord,52.38261351926908,4.910902463494247,Entire home/apt,95,2,7,2017-04-23,0.24,1,0
14358697,Jordaan - Newly furnished Entire home,20790271,Lego,,Westerpark,52.377242771829685,4.871809818151074,Entire home/apt,100,2,10,2018-08-10,0.35,2,0
14361819,Amazing canal views - stone's through Jordaan area,5189333,Rudi,,Westerpark,52.37355114108083,4.871835838474787,Entire home/apt,150,2,0,,,2,13
14362598,Stylish 2-floor apartment in city centre Amsterdam,2109872,Riccardo,,De Baarsjes - Oud-West,52.36201002646614,4.854786786910986,Entire home/apt,250,3,3,2017-06-04,0.11,1,89
14362812,Spacious and modern apt in heart of the Jordaan,185619,Bas,,Centrum-West,52.37743175540713,4.880723057045684,Entire home/apt,250,2,1,2016-10-25,0.04,1,0
14364518,Vintage Centre Apartment with Roof Terrace,88097513,Maria-Anne,,De Baarsjes - Oud-West,52.36692367865834,4.876335392737388,Entire home/apt,172,3,51,2018-09-25,1.75,2,196
14365838,ONE COZY BEDROOM Amsterdam Oud-West (De Hallen),328456,Marco,,De Baarsjes - Oud-West,52.367410613335956,4.866546411421322,Private room,60,2,1,2017-04-17,0.05,2,343
14366430,Modern 2 Person Studio in CITY CENTER (Stockholm),88119039,Dick,,Centrum-West,52.37791569467364,4.881951741870022,Entire home/apt,84,2,4,2016-09-19,0.14,3,259
14367370,Stylish 2 person APT in CITY CENTER (Amsterdam),88119039,Dick,,Centrum-West,52.37813348638855,4.882435563347618,Entire home/apt,84,2,5,2016-09-19,0.17,3,222
14367576,Trendy 2 person studio in CITY CENTER (NEW YORK),88119039,Dick,,Centrum-West,52.37810481148797,4.88298425455415,Entire home/apt,84,2,5,2016-10-06,0.17,3,11
14368003,Cosy Apartment near Center,21697227,Viola,,Bos en Lommer,52.379056654030016,4.848375494797661,Entire home/apt,79,6,6,2018-12-25,0.24,1,15
14368264,Spacious Modren Room for One In Amsterdam,47479242,Eldad & Louise,,IJburg - Zeeburgereiland,52.3566793580958,4.999392788036623,Private room,26,3,1,2018-02-01,0.09,3,0
14368490,Bright apartment with sunny garden.,88135613,Ewa,,Bos en Lommer,52.37856649266761,4.854121106227544,Entire home/apt,110,3,25,2018-09-16,0.91,1,265
14368753,2bdr apt (with cat) in hip & lively Amsterdam East,88146512,Mike&Kyra,,Oud-Oost,52.355782643873546,4.91806897580888,Entire home/apt,79,3,5,2017-08-14,0.17,1,0
14369712,New private canal apartment near Anne Frank House,52628502,Jorrit,,Centrum-West,52.37522204041218,4.8805938053517455,Entire home/apt,110,1,97,2018-09-19,3.29,3,357
14370482,"Houseboat apt, green & quiet spot, close to city",5296522,Sandra,,De Pijp - Rivierenbuurt,52.33796217224014,4.906848798035926,Entire home/apt,85,3,14,2018-10-05,0.48,1,0
14371090,Canal View 2BR with Roof terrace Museum District,66759685,Katelijn,,Zuid,52.35274622749299,4.875923720612084,Entire home/apt,120,25,4,2017-12-05,0.14,2,228
14378735,"Beautiful, peaceful apartment in perfect location.",24327593,Theresa,,De Baarsjes - Oud-West,52.36427595560459,4.878098617550943,Entire home/apt,140,2,38,2018-12-09,1.29,1,0
14380952,"Lovely, cosy and light apartment, great location",34586954,Daniella,,Zuid,52.34737071065738,4.860941908681594,Entire home/apt,115,3,29,2018-11-26,0.99,1,0
14387468,Comfortable ground floor apt. next to the Jordaan,80221630,Jolijn,,Westerpark,52.3779070953318,4.873040847698313,Entire home/apt,175,2,25,2018-09-06,0.84,1,0
14391342,All-you-need apartment in De Pijp,7952199,Jesse,,De Pijp - Rivierenbuurt,52.35286264716995,4.902344546561597,Entire home/apt,83,3,12,2017-07-23,0.41,1,0
14394450,Cosy Apartment Amsterdam Centre,84978700,Tijn,,De Pijp - Rivierenbuurt,52.35703913148348,4.8969099923952015,Entire home/apt,80,2,28,2018-12-16,0.96,1,0
14394613,Sunny apartment in trendy Amsterdam East,2836268,Fleur,,Oostelijk Havengebied - Indische Buurt,52.36626792819011,4.933883175476652,Entire home/apt,140,2,13,2019-01-01,0.45,1,0
14394694,Nice private room in the city centre of Amsterdam,32218529,Jelle,,Centrum-Oost,52.35955154666789,4.8948802627741514,Private room,60,3,4,2016-11-28,0.14,1,0
14397047,"Spacious, tidy, modern, fully equipped apartment",25504938,Zwi,,De Pijp - Rivierenbuurt,52.34038487987867,4.907326770709161,Entire home/apt,80,1,34,2019-01-01,1.22,1,0
14397384,A stay at the park!,77220865,Lisette,,Oud-Oost,52.35663892953513,4.917695374220213,Entire home/apt,92,2,14,2018-12-16,0.48,1,0
14398086,A little  Palace behind the Palace!,24335615,Aafje,,Centrum-West,52.374052818188204,4.890571016171839,Entire home/apt,299,2,36,2018-11-19,1.23,1,0
14398753,Fully-equipped apartment near de Pijp,16494542,Jacintha,,De Pijp - Rivierenbuurt,52.34514478430132,4.9058214682370815,Entire home/apt,105,7,5,2018-09-19,0.19,1,0
14400842,Hip & Happening Amsterdam Oost,49079659,Sonny,,Oud-Oost,52.35203170549572,4.918353059504146,Entire home/apt,180,4,4,2017-07-18,0.15,1,318
14401240,Cozy apartment with canal view,45330359,Meiyi,,Oud-Oost,52.350213716236006,4.913268181950314,Entire home/apt,118,5,0,,,1,0
14409628,Spacious 2-person apartment + garden | Centre East,15666767,Maarten,,Oud-Oost,52.364476227777416,4.928765632623892,Entire home/apt,110,3,6,2017-07-16,0.24,1,0
14410779,Cool apartment near FOODHALLEN in A'dam West,88637810,Bob,,De Baarsjes - Oud-West,52.36866305677688,4.87113076332835,Entire home/apt,150,2,3,2016-09-18,0.10,1,0
14410817,Bright and spacious apartment 96m2 - Lavendelhof,6227065,Peter,,Osdorp,52.35146781121994,4.796633672421411,Entire home/apt,94,3,34,2019-01-02,1.21,1,0
14411739,Romantic 2 bedroom in the heart of the city centre,79345780,Sjoerd,,Centrum-West,52.38298202537373,4.883397753608644,Entire home/apt,101,55,16,2017-10-09,0.56,6,90
14412467,"Complete studio apartment for two, Museum Quarter",67877082,Ed,,Zuid,52.35369347765087,4.882783501057842,Private room,180,2,31,2019-01-02,1.09,1,259
14412610,"""B&B Serendipity""  Studio 22m2 in Plantage + bikes",88479375,Jan & Desti,,Centrum-Oost,52.36439339057308,4.916249122530676,Private room,100,4,178,2018-12-16,6.27,1,244
14412922,Amazing & Modern APT in CITY CENTER,88659352,Simone,,Oud-Oost,52.36008196537309,4.913358414312241,Entire home/apt,175,3,11,2018-01-02,0.41,1,0
14413190,Cozy & Practical apartment in Amsterdam-East,38493310,Krischan,,Oostelijk Havengebied - Indische Buurt,52.36285465341795,4.938454354941689,Entire home/apt,90,2,7,2016-09-09,0.24,1,0
14416900,Nice appartement in west!,74436229,Lisette,,De Baarsjes - Oud-West,52.36728323888775,4.849792291342883,Entire home/apt,120,2,20,2019-01-02,0.70,1,170
14421552,Cozy central Jordaan canal house,10820879,Henk,,Centrum-West,52.37638666387863,4.882915792618187,Entire home/apt,600,2,21,2019-01-04,0.71,1,102
14424613,Cosy appartment in Amsterdam,6506041,Floris,,De Baarsjes - Oud-West,52.36155042016552,4.854856751664525,Entire home/apt,132,2,19,2018-12-03,0.68,1,18
14434300,Loveley new apartment 68m2,5993905,Jan En Lisanne,,De Baarsjes - Oud-West,52.371987491555785,4.8517250194439985,Entire home/apt,99,2,4,2018-03-03,0.14,3,0
14434831,Robin's Place,19329958,Robin,,De Baarsjes - Oud-West,52.36730580079141,4.863573185750022,Entire home/apt,100,1,3,2016-09-12,0.10,1,0
14435331,Large beautiful central BnB with great canal view!,2232342,Vincent And Niels,,Centrum-West,52.36896854263923,4.889345792869801,Private room,175,2,67,2018-12-31,2.33,1,125
14435339,Modern apartment in the heart of Amsterdam,8246296,Boyd,,Centrum-West,52.378024572583065,4.885496019529684,Entire home/apt,260,3,18,2018-12-30,0.75,1,0
14437530,Bright apartment at the canals of Amsterdam,77477231,Roel,,Centrum-West,52.371086466850606,4.881179672675444,Entire home/apt,175,3,43,2018-07-11,1.46,1,364
14438888,Spacious appartment near Vondelpark,88887089,Sjip,,Zuid,52.35081017040838,4.850914561486197,Entire home/apt,85,2,2,2017-01-15,0.07,1,0
14439841,Lovely spacious City apartment near a great park,88897829,Raldy,,Oud-Oost,52.358234370007516,4.914655273688142,Entire home/apt,120,3,13,2018-08-30,0.47,1,13
14440067,Gorgeous canal apartment in city centre,88899762,Bob,,Centrum-West,52.376524060407654,4.892060294341977,Private room,100,3,17,2017-03-20,0.59,1,0
14441822,Beautiful house in Amsterdam with garden + parking,46311187,Thomas,,IJburg - Zeeburgereiland,52.34769523191971,5.00283767440814,Entire home/apt,325,3,11,2018-06-25,0.39,1,0
14441994,Modern Loft Apt with Rooftop Terrace near Center,11646914,Nada,,Oud-Oost,52.35757840023412,4.910748942491909,Entire home/apt,137,1,57,2019-01-01,1.94,1,11
14443375,Amsterdam,7348004,Hilde,,De Baarsjes - Oud-West,52.36515260433198,4.864238228455562,Private room,70,2,1,2017-07-19,0.06,1,0
14443927,Family house in Dutch countryside near A'dam,88932190,Marian,,Noord-Oost,52.40692381869657,4.966551211892995,Entire home/apt,125,3,9,2018-06-03,0.31,1,0
14444692,Spacious room in the very center of Amsterdam,36047085,Thibault,,Centrum-Oost,52.36558473580191,4.894711525857397,Private room,90,3,0,,,1,0
14445952,Perfect Family/couples House Very Close to Center,13055478,Moti & Sue,,Oud-Noord,52.392768399020085,4.929550198520253,Entire home/apt,150,3,9,2018-07-23,0.32,1,0
14446952,Modern apartment with private roof terrace,59860696,Casper,,Oud-Oost,52.35464350286297,4.924135920472535,Entire home/apt,130,5,16,2018-09-17,0.72,1,22
14447647,Spacious APT in the City Centre!,13763415,Michiel,,Centrum-Oost,52.36250785921622,4.90476041477967,Private room,129,2,62,2018-12-19,2.16,1,39
14448205,The architect's own,680070,Hubert,,Centrum-West,52.373796055838646,4.879706920451605,Entire home/apt,300,3,17,2018-04-23,0.61,1,12
14448324,De pijp,28450582,Philip,,De Pijp - Rivierenbuurt,52.35429856133334,4.890661871555049,Entire home/apt,120,2,2,2016-10-16,0.07,1,0
14448909,"Large, well-located, cool house -  Amsterdam Oost",7947754,Floor,,Watergraafsmeer,52.35285191998388,4.928492679243367,Entire home/apt,200,2,9,2017-07-02,0.31,1,0
14455904,Cool apartment near 'Leidse Square' in city centre,37168402,Paul,,Centrum-Oost,52.3639579362867,4.8855351079801395,Entire home/apt,135,2,9,2017-10-29,0.31,1,0
14458645,Stunnning Apt in the CITY CENTER| ROOF TERRACE,65859990,Martijn,,Westerpark,52.37912355689324,4.877245392271631,Entire home/apt,179,2,34,2018-09-30,1.18,210,0
14459591,Bright 2-bed canalside apartment with balcony,89059118,Joris,,De Baarsjes - Oud-West,52.36715846216634,4.858132946349818,Entire home/apt,105,2,6,2017-06-25,0.21,1,0
